

@config file : refs/example_simu_populations.params

time            S0         S1          T1
1.901e-08	9.974e-01	9.170e-04	1.640e-03
1.951e-08	9.974e-01	9.170e-04	1.686e-03
2.001e-08	9.974e-01	9.169e-04	1.732e-03
2.051e-08	9.973e-01	9.169e-04	1.778e-03
2.101e-08	9.973e-01	9.168e-04	1.824e-03
2.151e-08	9.972e-01	9.168e-04	1.870e-03
2.201e-08	9.972e-01	9.168e-04	1.916e-03
2.251e-08	9.971e-01	9.167e-04	1.962e-03
2.301e-08	9.971e-01	9.167e-04	2.007e-03
2.351e-08	9.970e-01	9.166e-04	2.053e-03
2.401e-08	9.970e-01	9.166e-04	2.099e-03
2.451e-08	9.969e-01	9.166e-04	2.145e-03
2.501e-08	9.969e-01	9.165e-04	2.191e-03
2.551e-08	9.968e-01	9.165e-04	2.237e-03
2.601e-08	9.968e-01	9.164e-04	2.282e-03
2.651e-08	9.968e-01	9.164e-04	2.328e-03
2.701e-08	9.967e-01	9.163e-04	2.374e-03
2.751e-08	9.967e-01	9.163e-04	2.420e-03
2.801e-08	9.966e-01	9.163e-04	2.466e-03
2.851e-08	9.966e-01	9.162e-04	2.512e-03
2.901e-08	9.965e-01	9.162e-04	2.557e-03
2.951e-08	9.965e-01	9.161e-04	2.603e-03
3.002e-08	9.964e-01	9.161e-04	2.649e-03
3.052e-08	9.964e-01	9.160e-04	2.695e-03
3.102e-08	9.963e-01	9.160e-04	2.741e-03
3.152e-08	9.963e-01	9.160e-04	2.787e-03
3.202e-08	9.963e-01	9.159e-04	2.832e-03
3.252e-08	9.962e-01	9.159e-04	2.878e-03
3.302e-08	9.962e-01	9.158e-04	2.924e-03
3.352e-08	9.961e-01	9.158e-04	2.970e-03
3.402e-08	9.961e-01	9.158e-04	3.016e-03
3.452e-08	9.960e-01	9.157e-04	3.061e-03
3.502e-08	9.960e-01	9.157e-04	3.107e-03
3.552e-08	9.959e-01	9.156e-04	3.153e-03
3.602e-08	9.959e-01	9.156e-04	3.199e-03
3.652e-08	9.958e-01	9.155e-04	3.245e-03
3.702e-08	9.958e-01	9.155e-04	3.290e-03
3.752e-08	9.957e-01	9.155e-04	3.336e-03
3.802e-08	9.957e-01	9.154e-04	3.382e-03
3.852e-08	9.957e-01	9.154e-04	3.428e-03
3.902e-08	9.956e-01	9.153e-04	3.473e-03
3.952e-08	9.956e-01	9.153e-04	3.519e-03
4.002e-08	9.955e-01	9.152e-04	3.565e-03
4.052e-08	9.955e-01	9.152e-04	3.611e-03
4.102e-08	9.954e-01	9.152e-04	3.657e-03
4.152e-08	9.954e-01	9.151e-04	3.702e-03
4.202e-08	9.953e-01	9.151e-04	3.748e-03
4.252e-08	9.953e-01	9.150e-04	3.794e-03
4.302e-08	9.952e-01	9.150e-04	3.840e-03
4.352e-08	9.952e-01	9.150e-04	3.885e-03
4.402e-08	9.952e-01	9.149e-04	3.931e-03
4.452e-08	9.951e-01	9.149e-04	3.977e-03
4.502e-08	9.951e-01	9.148e-04	4.023e-03
4.552e-08	9.950e-01	9.148e-04	4.068e-03
4.602e-08	9.950e-01	9.147e-04	4.114e-03
4.652e-08	9.949e-01	9.147e-04	4.160e-03
4.702e-08	9.949e-01	9.147e-04	4.206e-03
4.752e-08	9.948e-01	9.146e-04	4.251e-03
4.802e-08	9.948e-01	9.146e-04	4.297e-03
4.852e-08	9.947e-01	9.145e-04	4.343e-03
4.902e-08	9.947e-01	9.145e-04	4.389e-03
4.952e-08	9.947e-01	9.144e-04	4.434e-03
5.003e-08	9.946e-01	9.144e-04	4.480e-03
5.053e-08	9.946e-01	9.144e-04	4.526e-03
5.103e-08	9.945e-01	9.143e-04	4.572e-03
5.153e-08	9.945e-01	9.143e-04	4.617e-03
5.203e-08	9.944e-01	9.142e-04	4.663e-03
5.253e-08	9.944e-01	9.142e-04	4.709e-03
5.303e-08	9.943e-01	9.142e-04	4.754e-03
5.353e-08	9.943e-01	9.141e-04	4.800e-03
5.403e-08	9.942e-01	9.141e-04	4.846e-03
5.453e-08	9.942e-01	9.140e-04	4.892e-03
5.503e-08	9.941e-01	9.140e-04	4.937e-03
5.553e-08	9.941e-01	9.139e-04	4.983e-03
5.603e-08	9.941e-01	9.139e-04	5.029e-03
5.653e-08	9.940e-01	9.139e-04	5.074e-03
5.703e-08	9.940e-01	9.138e-04	5.120e-03
5.753e-08	9.939e-01	9.138e-04	5.166e-03
5.803e-08	9.939e-01	9.137e-04	5.211e-03
5.853e-08	9.938e-01	9.137e-04	5.257e-03
5.903e-08	9.938e-01	9.137e-04	5.303e-03
5.953e-08	9.937e-01	9.136e-04	5.349e-03
6.003e-08	9.937e-01	9.136e-04	5.394e-03
6.053e-08	9.936e-01	9.135e-04	5.440e-03
6.103e-08	9.936e-01	9.135e-04	5.486e-03
6.153e-08	9.936e-01	9.134e-04	5.531e-03
6.203e-08	9.935e-01	9.134e-04	5.577e-03
6.253e-08	9.935e-01	9.134e-04	5.623e-03
6.303e-08	9.934e-01	9.133e-04	5.668e-03
6.353e-08	9.934e-01	9.133e-04	5.714e-03
6.403e-08	9.933e-01	9.132e-04	5.760e-03
6.453e-08	9.933e-01	9.132e-04	5.805e-03
6.503e-08	9.932e-01	9.131e-04	5.851e-03
6.553e-08	9.932e-01	9.131e-04	5.897e-03
6.603e-08	9.931e-01	9.131e-04	5.942e-03
6.653e-08	9.931e-01	9.130e-04	5.988e-03
6.703e-08	9.931e-01	9.130e-04	6.034e-03
6.753e-08	9.930e-01	9.129e-04	6.079e-03
6.803e-08	9.930e-01	9.129e-04	6.125e-03
6.853e-08	9.929e-01	9.129e-04	6.171e-03
6.903e-08	9.929e-01	9.128e-04	6.216e-03
6.953e-08	9.928e-01	9.128e-04	6.262e-03
7.004e-08	9.928e-01	9.127e-04	6.307e-03
7.054e-08	9.927e-01	9.127e-04	6.353e-03
7.104e-08	9.927e-01	9.126e-04	6.399e-03
7.154e-08	9.926e-01	9.126e-04	6.444e-03
7.204e-08	9.926e-01	9.126e-04	6.490e-03
7.254e-08	9.926e-01	9.125e-04	6.536e-03
7.304e-08	9.925e-01	9.125e-04	6.581e-03
7.354e-08	9.925e-01	9.124e-04	6.627e-03
7.404e-08	9.924e-01	9.124e-04	6.673e-03
7.454e-08	9.924e-01	9.124e-04	6.718e-03
7.504e-08	9.923e-01	9.123e-04	6.764e-03
7.554e-08	9.923e-01	9.123e-04	6.809e-03
7.604e-08	9.922e-01	9.122e-04	6.855e-03
7.654e-08	9.922e-01	9.122e-04	6.901e-03
7.704e-08	9.921e-01	9.121e-04	6.946e-03
7.754e-08	9.921e-01	9.121e-04	6.992e-03
7.804e-08	9.921e-01	9.121e-04	7.037e-03
7.854e-08	9.920e-01	9.120e-04	7.083e-03
7.904e-08	9.920e-01	9.120e-04	7.129e-03
7.954e-08	9.919e-01	9.119e-04	7.174e-03
8.004e-08	9.919e-01	9.119e-04	7.220e-03
8.054e-08	9.918e-01	9.118e-04	7.265e-03
8.104e-08	9.918e-01	9.118e-04	7.311e-03
8.154e-08	9.917e-01	9.118e-04	7.357e-03
8.204e-08	9.917e-01	9.117e-04	7.402e-03
8.254e-08	9.916e-01	9.117e-04	7.448e-03
8.304e-08	9.916e-01	9.116e-04	7.493e-03
8.354e-08	9.915e-01	9.116e-04	7.539e-03
8.404e-08	9.915e-01	9.116e-04	7.585e-03
8.454e-08	9.915e-01	9.115e-04	7.630e-03
8.504e-08	9.914e-01	9.115e-04	7.676e-03
8.554e-08	9.914e-01	9.114e-04	7.721e-03
8.604e-08	9.913e-01	9.114e-04	7.767e-03
8.654e-08	9.913e-01	9.113e-04	7.812e-03
8.704e-08	9.912e-01	9.113e-04	7.858e-03
8.754e-08	9.912e-01	9.113e-04	7.904e-03
8.804e-08	9.911e-01	9.112e-04	7.949e-03
8.854e-08	9.911e-01	9.112e-04	7.995e-03
8.904e-08	9.910e-01	9.111e-04	8.040e-03
8.954e-08	9.910e-01	9.111e-04	8.086e-03
9.005e-08	9.910e-01	9.111e-04	8.131e-03
9.055e-08	9.909e-01	9.110e-04	8.177e-03
9.105e-08	9.909e-01	9.110e-04	8.222e-03
9.155e-08	9.908e-01	9.109e-04	8.268e-03
9.205e-08	9.908e-01	9.109e-04	8.314e-03
9.255e-08	9.907e-01	9.108e-04	8.359e-03
9.305e-08	9.907e-01	9.108e-04	8.405e-03
9.355e-08	9.906e-01	9.108e-04	8.450e-03
9.405e-08	9.906e-01	9.107e-04	8.496e-03
9.455e-08	9.905e-01	9.107e-04	8.541e-03
9.505e-08	9.905e-01	9.106e-04	8.587e-03
9.555e-08	9.905e-01	9.106e-04	8.632e-03
9.605e-08	9.904e-01	9.106e-04	8.678e-03
9.655e-08	9.904e-01	9.105e-04	8.723e-03
9.705e-08	9.903e-01	9.105e-04	8.769e-03
9.755e-08	9.903e-01	9.104e-04	8.814e-03
9.805e-08	9.902e-01	9.104e-04	8.860e-03
9.855e-08	9.902e-01	9.103e-04	8.905e-03
9.905e-08	9.901e-01	9.103e-04	8.951e-03
9.955e-08	9.901e-01	9.103e-04	8.996e-03
1.001e-07	9.900e-01	9.102e-04	9.042e-03
1.006e-07	9.900e-01	9.102e-04	9.087e-03
1.011e-07	9.900e-01	9.101e-04	9.133e-03
1.016e-07	9.899e-01	9.101e-04	9.178e-03
1.021e-07	9.899e-01	9.100e-04	9.224e-03
1.026e-07	9.898e-01	9.100e-04	9.269e-03
1.031e-07	9.898e-01	9.100e-04	9.315e-03
1.036e-07	9.897e-01	9.099e-04	9.360e-03
1.041e-07	9.897e-01	9.099e-04	9.406e-03
1.046e-07	9.896e-01	9.098e-04	9.451e-03
1.051e-07	9.896e-01	9.098e-04	9.497e-03
1.056e-07	9.895e-01	9.098e-04	9.542e-03
1.061e-07	9.895e-01	9.097e-04	9.588e-03
1.066e-07	9.895e-01	9.097e-04	9.633e-03
1.071e-07	9.894e-01	9.096e-04	9.679e-03
1.076e-07	9.894e-01	9.096e-04	9.724e-03
1.081e-07	9.893e-01	9.095e-04	9.770e-03
1.086e-07	9.893e-01	9.095e-04	9.815e-03
1.091e-07	9.892e-01	9.095e-04	9.861e-03
1.096e-07	9.892e-01	9.094e-04	9.906e-03
1.101e-07	9.891e-01	9.094e-04	9.952e-03
1.106e-07	9.891e-01	9.093e-04	9.997e-03
1.111e-07	9.890e-01	9.093e-04	1.004e-02
1.116e-07	9.890e-01	9.093e-04	1.009e-02
1.121e-07	9.890e-01	9.092e-04	1.013e-02
1.126e-07	9.889e-01	9.092e-04	1.018e-02
1.131e-07	9.889e-01	9.091e-04	1.022e-02
1.136e-07	9.888e-01	9.091e-04	1.027e-02
1.141e-07	9.888e-01	9.090e-04	1.032e-02
1.146e-07	9.887e-01	9.090e-04	1.036e-02
1.151e-07	9.887e-01	9.090e-04	1.041e-02
1.156e-07	9.886e-01	9.089e-04	1.045e-02
1.161e-07	9.886e-01	9.089e-04	1.050e-02
1.166e-07	9.885e-01	9.088e-04	1.054e-02
1.171e-07	9.885e-01	9.088e-04	1.059e-02
1.176e-07	9.885e-01	9.088e-04	1.063e-02
1.181e-07	9.884e-01	9.087e-04	1.068e-02
1.186e-07	9.884e-01	9.087e-04	1.072e-02
1.191e-07	9.883e-01	9.086e-04	1.077e-02
1.196e-07	9.883e-01	9.086e-04	1.082e-02
1.201e-07	9.882e-01	9.085e-04	1.086e-02
1.206e-07	9.882e-01	9.085e-04	1.091e-02
1.211e-07	9.881e-01	9.085e-04	1.095e-02
1.216e-07	9.881e-01	9.084e-04	1.100e-02
1.221e-07	9.880e-01	9.084e-04	1.104e-02
1.226e-07	9.880e-01	9.083e-04	1.109e-02
1.231e-07	9.880e-01	9.083e-04	1.113e-02
1.236e-07	9.879e-01	9.083e-04	1.118e-02
1.241e-07	9.879e-01	9.082e-04	1.122e-02
1.246e-07	9.878e-01	9.082e-04	1.127e-02
1.251e-07	9.878e-01	9.081e-04	1.131e-02
1.256e-07	9.877e-01	9.081e-04	1.136e-02
1.261e-07	9.877e-01	9.080e-04	1.141e-02
1.266e-07	9.876e-01	9.080e-04	1.145e-02
1.271e-07	9.876e-01	9.080e-04	1.150e-02
1.276e-07	9.876e-01	9.079e-04	1.154e-02
1.281e-07	9.875e-01	9.079e-04	1.159e-02
1.286e-07	9.875e-01	9.078e-04	1.163e-02
1.291e-07	9.874e-01	9.078e-04	1.168e-02
1.296e-07	9.874e-01	9.078e-04	1.172e-02
1.301e-07	9.873e-01	9.077e-04	1.177e-02
1.306e-07	9.873e-01	9.077e-04	1.181e-02
1.311e-07	9.872e-01	9.076e-04	1.186e-02
1.316e-07	9.872e-01	9.076e-04	1.190e-02
1.321e-07	9.871e-01	9.075e-04	1.195e-02
1.326e-07	9.871e-01	9.075e-04	1.200e-02
1.331e-07	9.871e-01	9.075e-04	1.204e-02
1.336e-07	9.870e-01	9.074e-04	1.209e-02
1.341e-07	9.870e-01	9.074e-04	1.213e-02
1.346e-07	9.869e-01	9.073e-04	1.218e-02
1.351e-07	9.869e-01	9.073e-04	1.222e-02
1.356e-07	9.868e-01	9.073e-04	1.227e-02
1.361e-07	9.868e-01	9.072e-04	1.231e-02
1.366e-07	9.867e-01	9.072e-04	1.236e-02
1.371e-07	9.867e-01	9.071e-04	1.240e-02
1.376e-07	9.866e-01	9.071e-04	1.245e-02
1.381e-07	9.866e-01	9.070e-04	1.249e-02
1.386e-07	9.866e-01	9.070e-04	1.254e-02
1.391e-07	9.865e-01	9.070e-04	1.258e-02
1.396e-07	9.865e-01	9.069e-04	1.263e-02
1.401e-07	9.864e-01	9.069e-04	1.268e-02
1.406e-07	9.864e-01	9.068e-04	1.272e-02
1.411e-07	9.863e-01	9.068e-04	1.277e-02
1.416e-07	9.863e-01	9.068e-04	1.281e-02
1.421e-07	9.862e-01	9.067e-04	1.286e-02
1.426e-07	9.862e-01	9.067e-04	1.290e-02
1.431e-07	9.861e-01	9.066e-04	1.295e-02
1.436e-07	9.861e-01	9.066e-04	1.299e-02
1.441e-07	9.861e-01	9.065e-04	1.304e-02
1.446e-07	9.860e-01	9.065e-04	1.308e-02
1.451e-07	9.860e-01	9.065e-04	1.313e-02
1.456e-07	9.859e-01	9.064e-04	1.317e-02
1.461e-07	9.859e-01	9.064e-04	1.322e-02
1.466e-07	9.858e-01	9.063e-04	1.326e-02
1.471e-07	9.858e-01	9.063e-04	1.331e-02
1.476e-07	9.857e-01	9.063e-04	1.336e-02
1.481e-07	9.857e-01	9.062e-04	1.340e-02
1.486e-07	9.856e-01	9.062e-04	1.345e-02
1.491e-07	9.856e-01	9.061e-04	1.349e-02
1.496e-07	9.856e-01	9.061e-04	1.354e-02
1.501e-07	9.855e-01	9.060e-04	1.358e-02
1.506e-07	9.855e-01	9.060e-04	1.363e-02
1.511e-07	9.854e-01	9.060e-04	1.367e-02
1.516e-07	9.854e-01	9.059e-04	1.372e-02
1.521e-07	9.853e-01	9.059e-04	1.376e-02
1.526e-07	9.853e-01	9.058e-04	1.381e-02
1.531e-07	9.852e-01	9.058e-04	1.385e-02
1.536e-07	9.852e-01	9.058e-04	1.390e-02
1.541e-07	9.852e-01	9.057e-04	1.394e-02
1.546e-07	9.851e-01	9.057e-04	1.399e-02
1.551e-07	9.851e-01	9.056e-04	1.403e-02
1.556e-07	9.850e-01	9.056e-04	1.408e-02
1.561e-07	9.850e-01	9.055e-04	1.412e-02
1.566e-07	9.849e-01	9.055e-04	1.417e-02
1.571e-07	9.849e-01	9.055e-04	1.422e-02
1.576e-07	9.848e-01	9.054e-04	1.426e-02
1.581e-07	9.848e-01	9.054e-04	1.431e-02
1.586e-07	9.847e-01	9.053e-04	1.435e-02
1.591e-07	9.847e-01	9.053e-04	1.440e-02
1.596e-07	9.847e-01	9.053e-04	1.444e-02
1.601e-07	9.846e-01	9.052e-04	1.449e-02
1.606e-07	9.846e-01	9.052e-04	1.453e-02
1.611e-07	9.845e-01	9.051e-04	1.458e-02
1.616e-07	9.845e-01	9.051e-04	1.462e-02
1.621e-07	9.844e-01	9.050e-04	1.467e-02
1.626e-07	9.844e-01	9.050e-04	1.471e-02
1.631e-07	9.843e-01	9.050e-04	1.476e-02
1.636e-07	9.843e-01	9.049e-04	1.480e-02
1.641e-07	9.842e-01	9.049e-04	1.485e-02
1.646e-07	9.842e-01	9.048e-04	1.489e-02
1.651e-07	9.842e-01	9.048e-04	1.494e-02
1.656e-07	9.841e-01	9.048e-04	1.498e-02
1.661e-07	9.841e-01	9.047e-04	1.503e-02
1.666e-07	9.840e-01	9.047e-04	1.507e-02
1.671e-07	9.840e-01	9.046e-04	1.512e-02
1.676e-07	9.839e-01	9.046e-04	1.517e-02
1.681e-07	9.839e-01	9.045e-04	1.521e-02
1.686e-07	9.838e-01	9.045e-04	1.526e-02
1.691e-07	9.838e-01	9.045e-04	1.530e-02
1.696e-07	9.837e-01	9.044e-04	1.535e-02
1.701e-07	9.837e-01	9.044e-04	1.539e-02
1.706e-07	9.837e-01	9.043e-04	1.544e-02
1.711e-07	9.836e-01	9.043e-04	1.548e-02
1.716e-07	9.836e-01	9.043e-04	1.553e-02
1.721e-07	9.835e-01	9.042e-04	1.557e-02
1.726e-07	9.835e-01	9.042e-04	1.562e-02
1.731e-07	9.834e-01	9.041e-04	1.566e-02
1.736e-07	9.834e-01	9.041e-04	1.571e-02
1.741e-07	9.833e-01	9.041e-04	1.575e-02
1.746e-07	9.833e-01	9.040e-04	1.580e-02
1.751e-07	9.833e-01	9.040e-04	1.584e-02
1.756e-07	9.832e-01	9.039e-04	1.589e-02
1.761e-07	9.832e-01	9.039e-04	1.593e-02
1.766e-07	9.831e-01	9.038e-04	1.598e-02
1.771e-07	9.831e-01	9.038e-04	1.602e-02
1.776e-07	9.830e-01	9.038e-04	1.607e-02
1.781e-07	9.830e-01	9.037e-04	1.611e-02
1.786e-07	9.829e-01	9.037e-04	1.616e-02
1.791e-07	9.829e-01	9.036e-04	1.620e-02
1.796e-07	9.828e-01	9.036e-04	1.625e-02
1.801e-07	9.828e-01	9.036e-04	1.629e-02
1.806e-07	9.828e-01	9.035e-04	1.634e-02
1.811e-07	9.827e-01	9.035e-04	1.639e-02
1.816e-07	9.827e-01	9.034e-04	1.643e-02
1.821e-07	9.826e-01	9.034e-04	1.648e-02
1.826e-07	9.826e-01	9.033e-04	1.652e-02
1.831e-07	9.825e-01	9.033e-04	1.657e-02
1.836e-07	9.825e-01	9.033e-04	1.661e-02
1.841e-07	9.824e-01	9.032e-04	1.666e-02
1.846e-07	9.824e-01	9.032e-04	1.670e-02
1.851e-07	9.824e-01	9.031e-04	1.675e-02
1.856e-07	9.823e-01	9.031e-04	1.679e-02
1.861e-07	9.823e-01	9.031e-04	1.684e-02
1.866e-07	9.822e-01	9.030e-04	1.688e-02
1.871e-07	9.822e-01	9.030e-04	1.693e-02
1.876e-07	9.821e-01	9.029e-04	1.697e-02
1.881e-07	9.821e-01	9.029e-04	1.702e-02
1.886e-07	9.820e-01	9.028e-04	1.706e-02
1.891e-07	9.820e-01	9.028e-04	1.711e-02
1.896e-07	9.819e-01	9.028e-04	1.715e-02
1.901e-07	9.819e-01	9.027e-04	1.720e-02
1.906e-07	9.819e-01	9.027e-04	1.724e-02
1.911e-07	9.818e-01	9.026e-04	1.729e-02
1.916e-07	9.818e-01	9.026e-04	1.733e-02
1.921e-07	9.817e-01	9.026e-04	1.738e-02
1.926e-07	9.817e-01	9.025e-04	1.742e-02
1.931e-07	9.816e-01	9.025e-04	1.747e-02
1.936e-07	9.816e-01	9.024e-04	1.751e-02
1.941e-07	9.815e-01	9.024e-04	1.756e-02
1.946e-07	9.815e-01	9.024e-04	1.760e-02
1.951e-07	9.814e-01	9.023e-04	1.765e-02
1.956e-07	9.814e-01	9.023e-04	1.769e-02
1.961e-07	9.814e-01	9.022e-04	1.774e-02
1.966e-07	9.813e-01	9.022e-04	1.778e-02
1.971e-07	9.813e-01	9.021e-04	1.783e-02
1.976e-07	9.812e-01	9.021e-04	1.787e-02
1.981e-07	9.812e-01	9.021e-04	1.792e-02
1.986e-07	9.811e-01	9.020e-04	1.796e-02
1.991e-07	9.811e-01	9.020e-04	1.801e-02
1.996e-07	9.810e-01	9.019e-04	1.805e-02
2.001e-07	9.810e-01	9.019e-04	1.810e-02
2.006e-07	9.810e-01	9.019e-04	1.814e-02
2.011e-07	9.809e-01	9.018e-04	1.819e-02
2.016e-07	9.809e-01	9.018e-04	1.823e-02
2.021e-07	9.808e-01	9.017e-04	1.828e-02
2.026e-07	9.808e-01	9.017e-04	1.832e-02
2.031e-07	9.807e-01	9.016e-04	1.837e-02
2.036e-07	9.807e-01	9.016e-04	1.841e-02
2.041e-07	9.806e-01	9.016e-04	1.846e-02
2.046e-07	9.806e-01	9.015e-04	1.850e-02
2.051e-07	9.805e-01	9.015e-04	1.855e-02
2.056e-07	9.805e-01	9.014e-04	1.859e-02
2.061e-07	9.805e-01	9.014e-04	1.864e-02
2.066e-07	9.804e-01	9.014e-04	1.868e-02
2.071e-07	9.804e-01	9.013e-04	1.873e-02
2.076e-07	9.803e-01	9.013e-04	1.877e-02
2.081e-07	9.803e-01	9.012e-04	1.882e-02
2.086e-07	9.802e-01	9.012e-04	1.887e-02
2.091e-07	9.802e-01	9.012e-04	1.891e-02
2.096e-07	9.801e-01	9.011e-04	1.896e-02
2.101e-07	9.801e-01	9.011e-04	1.900e-02
2.106e-07	9.801e-01	9.010e-04	1.905e-02
2.111e-07	9.800e-01	9.010e-04	1.909e-02
2.116e-07	9.800e-01	9.009e-04	1.914e-02
2.121e-07	9.799e-01	9.009e-04	1.918e-02
2.126e-07	9.799e-01	9.009e-04	1.923e-02
2.131e-07	9.798e-01	9.008e-04	1.927e-02
2.136e-07	9.798e-01	9.008e-04	1.932e-02
2.141e-07	9.797e-01	9.007e-04	1.936e-02
2.146e-07	9.797e-01	9.007e-04	1.941e-02
2.151e-07	9.796e-01	9.007e-04	1.945e-02
2.156e-07	9.796e-01	9.006e-04	1.950e-02
2.161e-07	9.796e-01	9.006e-04	1.954e-02
2.166e-07	9.795e-01	9.005e-04	1.959e-02
2.171e-07	9.795e-01	9.005e-04	1.963e-02
2.176e-07	9.794e-01	9.004e-04	1.968e-02
2.181e-07	9.794e-01	9.004e-04	1.972e-02
2.186e-07	9.793e-01	9.004e-04	1.977e-02
2.191e-07	9.793e-01	9.003e-04	1.981e-02
2.196e-07	9.792e-01	9.003e-04	1.986e-02
2.201e-07	9.792e-01	9.002e-04	1.990e-02
2.206e-07	9.792e-01	9.002e-04	1.995e-02
2.211e-07	9.791e-01	9.002e-04	1.999e-02
2.216e-07	9.791e-01	9.001e-04	2.004e-02
2.221e-07	9.790e-01	9.001e-04	2.008e-02
2.226e-07	9.790e-01	9.000e-04	2.012e-02
2.231e-07	9.789e-01	9.000e-04	2.017e-02
2.236e-07	9.789e-01	9.000e-04	2.021e-02
2.241e-07	9.788e-01	8.999e-04	2.026e-02
2.246e-07	9.788e-01	8.999e-04	2.030e-02
2.251e-07	9.788e-01	8.998e-04	2.035e-02
2.256e-07	9.787e-01	8.998e-04	2.039e-02
2.261e-07	9.787e-01	8.997e-04	2.044e-02
2.266e-07	9.786e-01	8.997e-04	2.048e-02
2.271e-07	9.786e-01	8.997e-04	2.053e-02
2.276e-07	9.785e-01	8.996e-04	2.057e-02
2.281e-07	9.785e-01	8.996e-04	2.062e-02
2.286e-07	9.784e-01	8.995e-04	2.066e-02
2.291e-07	9.784e-01	8.995e-04	2.071e-02
2.296e-07	9.783e-01	8.995e-04	2.075e-02
2.301e-07	9.783e-01	8.994e-04	2.080e-02
2.306e-07	9.783e-01	8.994e-04	2.084e-02
2.311e-07	9.782e-01	8.993e-04	2.089e-02
2.316e-07	9.782e-01	8.993e-04	2.093e-02
2.321e-07	9.781e-01	8.993e-04	2.098e-02
2.326e-07	9.781e-01	8.992e-04	2.102e-02
2.331e-07	9.780e-01	8.992e-04	2.107e-02
2.336e-07	9.780e-01	8.991e-04	2.111e-02
2.341e-07	9.779e-01	8.991e-04	2.116e-02
2.346e-07	9.779e-01	8.990e-04	2.120e-02
2.351e-07	9.779e-01	8.990e-04	2.125e-02
2.356e-07	9.778e-01	8.990e-04	2.129e-02
2.361e-07	9.778e-01	8.989e-04	2.134e-02
2.366e-07	9.777e-01	8.989e-04	2.138e-02
2.371e-07	9.777e-01	8.988e-04	2.143e-02
2.376e-07	9.776e-01	8.988e-04	2.147e-02
2.381e-07	9.776e-01	8.988e-04	2.152e-02
2.386e-07	9.775e-01	8.987e-04	2.156e-02
2.391e-07	9.775e-01	8.987e-04	2.161e-02
2.396e-07	9.774e-01	8.986e-04	2.165e-02
2.401e-07	9.774e-01	8.986e-04	2.170e-02
2.406e-07	9.774e-01	8.985e-04	2.174e-02
2.411e-07	9.773e-01	8.985e-04	2.179e-02
2.416e-07	9.773e-01	8.985e-04	2.183e-02
2.421e-07	9.772e-01	8.984e-04	2.188e-02
2.426e-07	9.772e-01	8.984e-04	2.192e-02
2.431e-07	9.771e-01	8.983e-04	2.197e-02
2.436e-07	9.771e-01	8.983e-04	2.201e-02
2.441e-07	9.770e-01	8.983e-04	2.206e-02
2.446e-07	9.770e-01	8.982e-04	2.210e-02
2.451e-07	9.770e-01	8.982e-04	2.215e-02
2.456e-07	9.769e-01	8.981e-04	2.219e-02
2.461e-07	9.769e-01	8.981e-04	2.224e-02
2.466e-07	9.768e-01	8.981e-04	2.228e-02
2.471e-07	9.768e-01	8.980e-04	2.233e-02
2.476e-07	9.767e-01	8.980e-04	2.237e-02
2.481e-07	9.767e-01	8.979e-04	2.242e-02
